# SwiftEEG raw counts,rate=1000,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2104279572,2046542,-4588364,4051396,-5107341,3763391,-6154202,-7430988,-6741021,-6912266
2104279573,2046543,-4587236,4053002,-5106549,3793807,-6153532,-7431549,-6751379,-6916859
2104279574,2046544,-4587111,4053387,-5106419,3798013,-6153374,-7432087,-6758330,-6919749
2104279575,2046545,-4587670,4054319,-5106726,3799411,-6153690,-7432737,-6763865,-6922306
2104279576,2046546,-4588861,4056016,-5107518,3800686,-6154594,-7433689,-6769082,-6925162
2104279577,2046547,-4590294,4057991,-5108478,3801118,-6155733,-7434737,-6774018,-6928124
2104279578,2046548,-4591862,4060265,-5109501,3801367,-6157142,-7435752,-6778690,-6931145
2104279579,2046549,-4595096,4064768,-5111789,3802603,-6160316,-7437545,-6784144,-6935671
2104279580,2046550,-4600057,4070500,-5115297,3794926,-6164896,-7439789,-6788407,-6940737
2104279581,2046551,-4604397,4072623,-5118172,3759219,-6168349,-7440564,-6782490,-6939976
2104279582,2046552,-4607501,4074676,-5120376,3743283,-6170902,-7441061,-6774875,-6938220
2104279583,2046553,-4608906,4076151,-5121472,3741902,-6172285,-7441347,-6770483,-6937517
2104279584,2046554,-4609332,4076383,-5121844,3739853,-6172771,-7441293,-6766771,-6936521
2104279585,2046555,-4608875,4075465,-5121557,3737740,-6172347,-7440799,-6763142,-6934956
2104279586,2046556,-4607849,4073751,-5120848,3735780,-6171240,-7440043,-6759536,-6932914
2104279587,2046557,-4606347,4071519,-5119774,3734866,-6169636,-7438952,-6755732,-6930387
2104279588,2046558,-4604893,4069299,-5118828,3734518,-6168150,-7438089,-6752221,-6927872
2104279589,2046559,-4601749,4065035,-5116495,3732939,-6165262,-7436471,-6747804,-6923715
2104279590,2046560,-4596893,4058781,-5112941,3729076,-6160882,-7434106,-6742255,-6917634
2104279591,2046561,-4592268,4053286,-5109864,3731961,-6156506,-7431721,-6737035,-6911688
2104279592,2046562,-4589399,4052589,-5107902,3763089,-6154092,-7430946,-6740199,-6911535
2104279593,2046563,-4588325,4054312,-5107164,3794329,-6153496,-7431596,-6750655,-6916218
2104279594,2046564,-4587956,4054487,-5106793,3798953,-6153101,-7431902,-6757466,-6918918
2104279595,2046565,-4588525,4055428,-5107116,3800350,-6153422,-7432566,-6763034,-6921507
2104279596,2046566,-4589872,4057283,-5108075,3801615,-6154490,-7433693,-6768431,-6924530
2104279597,2046567,-4591162,4059111,-5108893,3802098,-6155482,-7434598,-6773234,-6927362
2104279598,2046568,-4592712,4061358,-5109897,3802331,-6156860,-7435598,-6777904,-6930355
2104279599,2046569,-4595837,4065746,-5112086,3803606,-6159934,-7437305,-6783284,-6934774
2104279600,2046570,-4600807,4071548,-5115616,3796610,-6164550,-7439610,-6787734,-6939952
2104279601,2046571,-4605291,4073837,-5118617,3761162,-6168152,-7440537,-6782168,-6939436
2104279602,2046572,-4608252,4075661,-5120647,3744363,-6170526,-7440821,-6774241,-6937431
2104279603,2046573,-4609865,4077359,-5121966,3742966,-6172125,-7441311,-6769999,-6936916
2104279604,2046574,-4610190,4077514,-5122253,3740953,-6172529,-7441174,-6766177,-6935826
2104279605,2046575,-4609806,4076667,-5122024,3738769,-6172171,-7440740,-6762601,-6934311
2104279606,2046576,-4608752,4074927,-5121281,3736873,-6171038,-7439944,-6758955,-6932233
2104279607,2046577,-4607364,4072828,-5120316,3735938,-6169552,-7438951,-6755259,-6929827
2104279608,2046578,-4605613,4070321,-5119074,3735654,-6167766,-7437777,-6751429,-6927015
2104279609,2046579,-4602655,4066241,-5116916,3734054,-6165043,-7436311,-6747174,-6923044
2104279610,2046580,-4597909,4060083,-5113434,3730121,-6160756,-7434043,-6741726,-6917072
2104279611,2046581,-4593278,4054548,-5110369,3732725,-6156386,-7431668,-6736472,-6911099
2104279612,2046582,-4590495,4053854,-5108517,3763039,-6154047,-7430979,-6739467,-6910888
2104279613,2046583,-4589399,4055619,-5107777,3795023,-6153444,-7431629,-6749940,-6915576
2104279614,2046584,-4589100,4055900,-5107471,3799998,-6153134,-7432024,-6756911,-6918409
2104279615,2046585,-4589549,4056718,-5107682,3801359,-6153332,-7432577,-6762397,-6920886
2104279616,2046586,-4590535,4058209,-5108286,3802660,-6154042,-7433346,-6767464,-6923561
2104279617,2046587,-4592026,4060235,-5109301,3803167,-6155233,-7434457,-6772469,-6926586
2104279618,2046588,-4593700,4062591,-5110437,3803298,-6156736,-7435597,-6777275,-6929711
2104279619,2046589,-4596767,4066898,-5112579,3804534,-6159743,-7437275,-6782612,-6934069
2104279620,2046590,-4601729,4072731,-5116113,3797824,-6164357,-7439589,-6787124,-6939272
2104279621,2046591,-4606148,4074994,-5119055,3762667,-6167895,-7440448,-6781593,-6938747
2104279622,2046592,-4609176,4076870,-5121156,3745510,-6170334,-7440777,-6773680,-6936780
2104279623,2046593,-4610702,4078483,-5122359,3744036,-6171843,-7441152,-6769312,-6936161
2104279624,2046594,-4611224,4078828,-5122824,3742015,-6172431,-7441184,-6765656,-6935246
2104279625,2046595,-4610752,4077909,-5122497,3739891,-6171988,-7440655,-6761981,-6933651
2104279626,2046596,-4609724,4076199,-5121785,3737910,-6170897,-7439882,-6758359,-6931621
2104279627,2046597,-4608338,4074074,-5120825,3736931,-6169402,-7438893,-6754674,-6929209
2104279628,2046598,-4606631,4071616,-5119620,3736597,-6167651,-7437762,-6750886,-6926433
2104279629,2046599,-4603602,4067499,-5117434,3735452,-6164860,-7436207,-6746535,-6922399
2104279630,2046600,-4598866,4061353,-5113998,3732052,-6160604,-7433950,-6741124,-6916460
2104279631,2046601,-4594298,4055841,-5110922,3734046,-6156289,-7431640,-6735907,-6910526
2104279632,2046602,-4591306,4054908,-5108869,3764118,-6153754,-7430767,-6738617,-6910062
2104279633,2046603,-4590127,4056604,-5108051,3796423,-6153065,-7431348,-6749031,-6914687
2104279634,2046604,-4589833,4056866,-5107748,3801457,-6152749,-7431749,-6756036,-6917532
2104279635,2046605,-4590429,4057825,-5108111,3802757,-6153107,-7432461,-6761682,-6920157
2104279636,2046606,-4591522,4059428,-5108821,3804043,-6153926,-7433338,-6766857,-6922936
2104279637,2046607,-4593001,4061434,-5109829,3804563,-6155098,-7434431,-6771855,-6925946
2104279638,2046608,-4594630,4063746,-5110921,3804764,-6156557,-7435529,-6776621,-6929027
2104279639,2046609,-4597506,4067856,-5112887,3805989,-6159382,-7437047,-6781796,-6933206
2104279640,2046610,-4602346,4073646,-5116304,3800104,-6163898,-7439276,-6786408,-6938406
2104279641,2046611,-4606774,4075989,-5119237,3765226,-6167458,-7440168,-6781240,-6938061
2104279642,2046612,-4609959,4077914,-5121464,3746767,-6170023,-7440611,-6773282,-6936117
2104279643,2046613,-4611562,4079594,-5122754,3745309,-6171591,-7441039,-6768890,-6935522
2104279644,2046614,-4611921,4079781,-5123052,3743331,-6172012,-7440901,-6765038,-6934419
2104279645,2046615,-4611676,4079101,-5122960,3741139,-6171804,-7440593,-6761563,-6933046
2104279646,2046616,-4610678,4077430,-5122276,3739114,-6170737,-7439838,-6757945,-6931032
2104279647,2046617,-4609336,4075346,-5121336,3738108,-6169292,-7438888,-6754281,-6928653
2104279648,2046618,-4607909,4073157,-5120404,3737734,-6167816,-7438024,-6750754,-6926163
2104279649,2046619,-4605043,4069204,-5118393,3736517,-6165182,-7436594,-6746554,-6922300
2104357500,2046620,-4600219,4062951,-5114871,3733456,-6160827,-7434232,-6741037,-6916278
2104357501,2046621,-4595432,4057183,-5111554,3734973,-6156311,-7431720,-6735549,-6910097
2104357502,2046622,-4592421,4056114,-5109494,3763871,-6153734,-7430814,-6737862,-6909389
2104357503,2046623,-4591192,4057836,-5108635,3797146,-6152994,-7431355,-6748222,-6913976
2104357504,2046624,-4590909,4058184,-5108366,3802731,-6152707,-7431802,-6755402,-6916930
2104357505,2046625,-4591334,4058959,-5108561,3804120,-6152889,-7432351,-6760926,-6919407
2104357506,2046626,-4592505,4060627,-5109340,3805349,-6153781,-7433312,-6766189,-6922263
2104357507,2046627,-4593998,4062654,-5110369,3805830,-6154982,-7434431,-6771229,-6925300
2104357508,2046628,-4595561,4064888,-5111404,3806034,-6156364,-7435476,-6775954,-6928331
2104357509,2046629,-4598599,4069149,-5113547,3807229,-6159353,-7437183,-6781327,-6932677
2104357510,2046630,-4603417,4074911,-5116941,3801441,-6163832,-7439387,-6785917,-6937841
2104357511,2046631,-4607930,4077357,-5119951,3766675,-6167477,-7440349,-6780859,-6937607
2104357512,2046632,-4611111,4079293,-5122161,3748169,-6170034,-7440761,-6772861,-6935642
2104357513,2046633,-4612685,4080954,-5123412,3746678,-6171579,-7441145,-6768422,-6935022
2104357514,2046634,-4613166,4081259,-5123831,3744626,-6172127,-7441119,-6764686,-6934058
2104357515,2046635,-4612675,4080331,-5123486,3742449,-6171671,-7440556,-6760962,-6932436
2104357516,2046636,-4611652,4078634,-5122771,3740497,-6170582,-7439780,-6757327,-6930403
2104357517,2046637,-4610410,4076656,-5121944,3739432,-6169234,-7438933,-6753774,-6928134
2104357518,2046638,-4608876,4074383,-5120906,3739133,-6167667,-7437958,-6750148,-6925531
2104357519,2046639,-4605919,4070348,-5118748,3737828,-6164920,-7436416,-6745835,-6921569
2104357520,2046640,-4601213,4064228,-5115262,3733981,-6160690,-7434163,-6740442,-6915679
2104357521,2046641,-4596466,4058474,-5112094,3735451,-6156222,-7431705,-6734960,-6909518
2104357522,2046642,-4593347,4057196,-5109951,3763558,-6153522,-7430676,-6736871,-6908527
2104357523,2046643,-4592019,4058884,-5109009,3797572,-6152699,-7431141,-6747153,-6913047
2104357524,2046644,-4591654,4059176,-5108669,3803529,-6152350,-7431527,-6754357,-6915981
2104357525,2046645,-4592299,4060174,-5109088,3804863,-6152762,-7432310,-6760137,-6918696
2104357526,2046646,-4593316,4061688,-5109717,3806168,-6153499,-7433119,-6765272,-6921409
2104357527,2046647,-4594643,4063559,-5110568,3806671,-6154519,-7434072,-6770154,-6924283
2104357528,2046648,-4596409,4065982,-5111802,3806848,-6156103,-7435316,-6775094,-6927515
2104357529,2046649,-4599431,4070203,-5113940,3807979,-6159077,-7437040,-6780474,-6931848
2104357530,2046650,-4604192,4075956,-5117288,3802611,-6163524,-7439224,-6785133,-6937029
2104357531,2046651,-4608655,4078418,-5120269,3768304,-6167148,-7440153,-6780236,-6936855
2104357532,2046652,-4611856,4080309,-5122481,3749141,-6169711,-7440547,-6772159,-6934840
2104357533,2046653,-4613536,4082054,-5123810,3747566,-6171337,-7441004,-6767741,-6934276
2104357534,2046654,-4613877,4082231,-5124091,3745479,-6171750,-7440846,-6763846,-6933166
2104357535,2046655,-4613554,4081477,-5123902,3743323,-6171470,-7440439,-6760272,-6931705
2104357536,2046656,-4612596,4079854,-5123261,3741370,-6170448,-7439723,-6756699,-6929737
2104357537,2046657,-4611371,4077900,-5122446,3740321,-6169106,-7438887,-6753154,-6927486
2104357538,2046658,-4609744,4075509,-5121303,3740010,-6167431,-7437789,-6749412,-6924786
2104357539,2046659,-4606812,4071502,-5119184,3738993,-6164699,-7436237,-6745090,-6920839
2104357540,2046660,-4602101,4065387,-5115749,3735783,-6160465,-7433996,-6739696,-6914969
2104357541,2046661,-4597415,4059667,-5112555,3736766,-6156051,-7431594,-6734274,-6908861
2104357542,2046662,-4594264,4058326,-5110393,3764757,-6153325,-7430554,-6736154,-6907828
2104357543,2046663,-4593001,4060083,-5109541,3798826,-6152581,-7431117,-6746541,-6912429
2104357544,2046664,-4592712,4060453,-5109274,3804810,-6152304,-7431591,-6753837,-6915441
2104357545,2046665,-4593273,4061367,-5109610,3806153,-6152628,-7432301,-6759546,-6918077
2104357546,2046666,-4594322,4062908,-5110271,3807464,-6153386,-7433139,-6764714,-6920812
2104357547,2046667,-4595722,4064843,-5111196,3808053,-6154491,-7434164,-6769664,-6923751
2104357548,2046668,-4597372,4067141,-5112319,3808248,-6155950,-7435299,-6774484,-6926857
2104357549,2046669,-4600351,4071314,-5114436,3809350,-6158877,-7437000,-6779837,-6931147
2104357550,2046670,-4605155,4077148,-5117830,3804380,-6163374,-7439246,-6784626,-6936422
2104357551,2046671,-4609740,4079748,-5120911,3770333,-6167106,-7440296,-6779991,-6936447
2104357552,2046672,-4612884,4081536,-5123046,3750613,-6169591,-7440594,-6771743,-6934304
2104357553,2046673,-4614492,4083235,-5124309,3749098,-6171161,-7440967,-6767216,-6933653
2104411452,2046674,-4614927,4083513,-5124678,3747066,-6171656,-7440875,-6763383,-6932622
2104411453,2046675,-4614687,4082846,-5124569,3744866,-6171454,-7440537,-6759877,-6931248
2104411454,2046676,-4613776,4081278,-5123969,3742852,-6170487,-7439876,-6756352,-6929334
2104411455,2046677,-4612328,4079097,-5122937,3741734,-6168939,-7438824,-6752589,-6926868
2104411456,2046678,-4610838,4076858,-5121934,3741429,-6167397,-7437870,-6748991,-6924315
2104411457,2046679,-4607863,4072831,-5119769,3740408,-6164622,-7436262,-6744619,-6920348
2104411458,2046680,-4603187,4066743,-5116371,3737224,-6160422,-7434023,-6739256,-6914495
2104411459,2046681,-4598540,4061028,-5113214,3737943,-6156049,-7431676,-6733841,-6908410
2104411460,2046682,-4595372,4059580,-5111032,3765023,-6153294,-7430596,-6735451,-6907210
2104411461,2046683,-4594152,4061425,-5110219,3799689,-6152607,-7431226,-6745866,-6911849
2104411462,2046684,-4593825,4061792,-5109918,3806133,-6152299,-7431674,-6753234,-6914887
2104411463,2046685,-4594241,4062551,-5110117,3807495,-6152479,-7432244,-6758815,-6917385
2104411464,2046686,-4595142,4063945,-5110637,3808825,-6153096,-7432950,-6763857,-6919989
2104411465,2046687,-4596574,4065911,-5111599,3809361,-6154230,-7434009,-6768855,-6922973
2104411466,2046688,-4598282,4068266,-5112782,3809483,-6155752,-7435214,-6773751,-6926146
2104411467,2046689,-4601241,4072398,-5114883,3810566,-6158671,-7436926,-6779117,-6930426
2104411468,2046690,-4606107,4078318,-5118360,3805911,-6163239,-7439266,-6784067,-6935799
2104411469,2046691,-4610526,4080809,-5121266,3772336,-6166814,-7440157,-6779454,-6935747
2104411470,2046692,-4613879,4082778,-5123618,3752039,-6169507,-7440637,-6771329,-6933769
2104411471,2046693,-4615515,4084499,-5124902,3750393,-6171093,-7441017,-6766765,-6933123
2104411472,2046694,-4616032,4084854,-5125337,3748412,-6171677,-7440998,-6763002,-6932154
2104411473,2046695,-4615911,4084323,-5125350,3746283,-6171603,-7440778,-6759591,-6930887
2104411474,2046696,-4614926,4082671,-5124662,3744246,-6170551,-7440019,-6755973,-6928894
2104411475,2046697,-4613387,4080396,-5123524,3743156,-6168899,-7438861,-6752103,-6926331
2104411476,2046698,-4611840,4078109,-5122461,3742831,-6167293,-7437852,-6748439,-6923728
2104411477,2046699,-4609132,4074357,-5120565,3741876,-6164789,-7436487,-6744327,-6920027
2104411478,2046700,-4604516,4068341,-5117202,3738607,-6160659,-7434303,-6739027,-6914254
2104411479,2046701,-4599771,4062501,-5113961,3738977,-6156193,-7431858,-6733474,-6908051
2104411480,2046702,-4596594,4060921,-5111792,3764956,-6153405,-7430756,-6734694,-6906626
2104411481,2046703,-4595268,4062723,-5110883,3800465,-6152604,-7431298,-6744967,-6911156
2104411482,2046704,-4594954,4063148,-5110602,3807523,-6152323,-7431790,-6752502,-6914303
2104411483,2046705,-4595358,4063895,-5110789,3808879,-6152495,-7432351,-6758126,-6916808
2104411484,2046706,-4596339,4065366,-5111386,3810236,-6153187,-7433136,-6763281,-6919501
2104411485,2046707,-4597644,4067211,-5112235,3810835,-6154195,-7434086,-6768181,-6922367
2104411486,2046708,-4599187,4069401,-5113253,3810966,-6155543,-7435131,-6772922,-6925378
2104411487,2046709,-4601981,4073361,-5115202,3812011,-6158296,-7436704,-6778152,-6929502
2104411488,2046710,-4606911,4079403,-5118751,3808015,-6162929,-7439129,-6783351,-6935041
2104411489,2046711,-4611494,4082146,-5121839,3775221,-6166699,-7440222,-6779286,-6935376
2104411490,2046712,-4614757,4083911,-5124059,3753673,-6169274,-7440572,-6770916,-6933191
2104411491,2046713,-4616375,4085604,-5125307,3751889,-6170837,-7440892,-6766212,-6932464
2104411492,2046714,-4617062,4086135,-5125917,3749953,-6171585,-7441034,-6762575,-6931652
2104411493,2046715,-4616841,4085497,-5125816,3747820,-6171399,-7440704,-6759042,-6930274
2104411494,2046716,-4615756,4083746,-5125036,3745768,-6170258,-7439841,-6755306,-6928173
2104411495,2046717,-4614379,4081645,-5124072,3744679,-6168776,-7438851,-6751604,-6925771
2104411496,2046718,-4612739,4079268,-5122908,3744388,-6167083,-7437735,-6747834,-6923071
2104411497,2046719,-4610033,4075523,-5120979,3743363,-6164559,-7436341,-6743689,-6919366
2104411498,2046720,-4605488,4069568,-5117696,3740161,-6160493,-7434211,-6738445,-6913664
2104411499,2046721,-4600800,4063771,-5114523,3740373,-6156093,-7431849,-6732954,-6907521
2104411500,2046722,-4597499,4062021,-5112232,3765847,-6153192,-7430629,-6733950,-6905902
2104411501,2046723,-4596137,4063806,-5111295,3801658,-6152369,-7431146,-6744196,-6910408
2104411502,2046724,-4595761,4064187,-5110959,3808857,-6152039,-7431596,-6751727,-6913512
2104411503,2046725,-4595987,4064757,-5110974,3810237,-6152031,-7431991,-6757192,-6915856
2104411504,2046726,-4596943,4066206,-5111557,3811583,-6152706,-7432762,-6762333,-6918532
2104411505,2046727,-4598390,4068186,-5112537,3812179,-6153853,-7433848,-6767367,-6921519
2104411506,2046728,-4600016,4070443,-5113642,3812328,-6155277,-7434979,-6772200,-6924620
2104411507,2046729,-4602791,4074373,-5115592,3813379,-6158024,-7436566,-6777436,-6928728
2104411508,2046730,-4607546,4080292,-5118960,3809983,-6162494,-7438850,-6782597,-6934153
2104411509,2046731,-4612266,4083256,-5122174,3777673,-6166407,-7440102,-6778997,-6934802
2104411510,2046732,-4615567,4084959,-5124425,3754923,-6169002,-7440443,-6770537,-6932554
2104411511,2046733,-4617207,4086668,-5125688,3753111,-6170574,-7440760,-6765751,-6931779
2104411512,2046734,-4617709,4087029,-5126114,3751228,-6171137,-7440714,-6761892,-6930776
2104411513,2046735,-4617561,4086478,-5126093,3749118,-6171041,-7440451,-6758408,-6929467
2104411514,2046736,-4616614,4084872,-5125447,3747058,-6170034,-7439719,-6754787,-6927493
2104411515,2046737,-4615219,4082736,-5124447,3745928,-6168528,-7438697,-6751046,-6925070
2104411516,2046738,-4613702,4080481,-5123400,3745576,-6166959,-7437696,-6747391,-6922497
2104411517,2046739,-4611091,4076844,-5121544,3744457,-6164516,-7436364,-6743307,-6918882
2104411518,2046740,-4606614,4070983,-5118259,3740739,-6160514,-7434297,-6738134,-6913266
2104411519,2046741,-4601786,4065017,-5115005,3740826,-6155974,-7431792,-6732462,-6906946
2104411520,2046742,-4598403,4063049,-5112664,3765265,-6152961,-7430485,-6733028,-6905034
2104411521,2046743,-4597067,4064921,-5111769,3801811,-6152172,-7431044,-6743249,-6909554
2104411522,2046744,-4596716,4065394,-5111464,3809756,-6151875,-7431539,-6750955,-6912789
2104411523,2046745,-4597101,4066115,-5111647,3811153,-6152042,-7432111,-6756626,-6915316
2104411524,2046746,-4598102,4067609,-5112277,3812508,-6152763,-7432929,-6761837,-6918042
2104411525,2046747,-4599385,4069434,-5113094,3813176,-6153746,-7433849,-6766730,-6920885
2104411526,2046748,-4601082,4071756,-5114274,3813224,-6155239,-7435064,-6771652,-6924063
2104411527,2046749,-4603934,4075746,-5116311,3814209,-6158052,-7436757,-6776991,-6928250
2104411528,2046750,-4608567,4081536,-5119570,3810831,-6162392,-7438926,-6782026,-6933542
2104411529,2046751,-4613285,4084510,-5122782,3778604,-6166311,-7440162,-6778411,-6934179
2104489380,2046752,-4616641,4086278,-5125065,3755948,-6168953,-7440536,-6769981,-6931982
2104489381,2046753,-4618186,4087909,-5126221,3754153,-6170422,-7440737,-6765094,-6931122
2104489382,2046754,-4618680,4088268,-5126628,3752196,-6170982,-7440667,-6761218,-6930116
2104489383,2046755,-4618497,4087689,-5126559,3750053,-6170844,-7440355,-6757695,-6928781
2104489384,2046756,-4617667,4086210,-5126029,3748033,-6169964,-7439753,-6754207,-6926939
2104489385,2046757,-4616508,4084314,-5125273,3746838,-6168705,-7438979,-6750722,-6924764
2104489386,2046758,-4614876,4081942,-5124115,3746468,-6167010,-7437855,-6746951,-6922064
2104489387,2046759,-4612039,4078096,-5122021,3745406,-6164341,-7436271,-6742633,-6918229
2104489388,2046760,-4607505,4072174,-5118647,3741610,-6160286,-7434131,-6737399,-6912569
2104489389,2046761,-4602772,4066279,-5115497,3741438,-6155842,-7431731,-6731815,-6906347
2104489390,2046762,-4599526,4064363,-5113316,3765053,-6152962,-7430545,-6732292,-6904439
2104489391,2046763,-4598077,4066137,-5112318,3802009,-6152071,-7431009,-6742339,-6908815
2104489392,2046764,-4597765,4066684,-5112062,3810390,-6151820,-7431566,-6750216,-6912160
2104489393,2046765,-4597999,4067259,-5112092,3811714,-6151840,-7431997,-6755773,-6914551
2104489394,2046766,-4599019,4068768,-5112745,3813084,-6152582,-7432847,-6761024,-6917302
2104489395,2046767,-4600262,4070539,-5113521,3813726,-6153519,-7433722,-6765880,-6920097
2104489396,2046768,-4601939,4072848,-5114686,3813814,-6154990,-7434923,-6770794,-6923261
2104489397,2046769,-4604682,4076718,-5116626,3814852,-6157697,-7436528,-6776047,-6927344
2104489398,2046770,-4609342,4082564,-5119911,3811861,-6162087,-7438754,-6781211,-6932708
2104489399,2046771,-4613942,4085484,-5123007,3780257,-6165903,-7439898,-6777724,-6933359
2104489400,2046772,-4617277,4087179,-5125274,3756928,-6168509,-7440215,-6769173,-6931081
2104489401,2046773,-4619169,4089139,-5126760,3755001,-6170309,-7440726,-6764540,-6930519
2104489402,2046774,-4619915,4089751,-5127398,3753015,-6171117,-7440894,-6760885,-6929747
2104489403,2046775,-4619471,4088929,-5127065,3750933,-6170726,-7440319,-6757084,-6928148
2104489404,2046776,-4618642,4087445,-5126534,3748859,-6169841,-7439709,-6753589,-6926311
2104489405,2046777,-4617342,4085413,-5125637,3747717,-6168440,-7438794,-6749956,-6923993
2104489406,2046778,-4615874,4083218,-5124642,3747354,-6166909,-7437837,-6746348,-6921462
2104489407,2046779,-4613241,4079575,-5122786,3746487,-6164428,-7436434,-6742212,-6917830
2104489408,2046780,-4608647,4073584,-5119393,3743498,-6160307,-7434216,-6736906,-6912117
2104489409,2046781,-4603856,4067620,-5116111,3742887,-6155821,-7431780,-6731272,-6905835
2104489410,2046782,-4600512,4065560,-5113841,3766080,-6152841,-7430509,-6731567,-6903784
2104489411,2046783,-4598924,4067215,-5112713,3803318,-6151804,-7430849,-6741481,-6908014
2104489412,2046784,-4598582,4067752,-5112436,3811966,-6151544,-7431400,-6749387,-6911352
2104489413,2046785,-4599039,4068538,-5112694,3813348,-6151787,-7432059,-6755186,-6913967
2104489414,2046786,-4600006,4069985,-5113290,3814716,-6152462,-7432848,-6760379,-6916662
2104489415,2046787,-4601417,4071928,-5114244,3815301,-6153576,-7433902,-6765413,-6919636
2104489416,2046788,-4602942,4074074,-5115254,3815345,-6154886,-7434954,-6770177,-6922646
2104489417,2046789,-4605747,4077988,-5117269,3816316,-6157657,-7436637,-6775509,-6926790
2104489418,2046790,-4610318,4083761,-5120479,3813472,-6161959,-7438793,-6780639,-6932095
2104489419,2046791,-4614913,4086734,-5123575,3782286,-6165769,-7439937,-6777298,-6932831
2104489420,2046792,-4618433,4088584,-5125997,3758521,-6168540,-7440405,-6768869,-6930694
2104489421,2046793,-4620249,4090464,-5127389,3756524,-6170261,-7440817,-6764101,-6930023
2104489422,2046794,-4620686,4090781,-5127738,3754633,-6170766,-7440677,-6760126,-6928945
2104489423,2046795,-4620420,4090128,-5127573,3752458,-6170557,-7440265,-6756486,-6927508
2104489424,2046796,-4619533,4088586,-5126963,3750358,-6169619,-7439591,-6752917,-6925606
2104489425,2046797,-4618206,4086524,-5126035,3749120,-6168187,-7438641,-6749259,-6923272
2104489426,2046798,-4616670,4084254,-5124967,3748814,-6166586,-7437605,-6745576,-6920679
2104489427,2046799,-4614068,4080650,-5123126,3747948,-6164148,-7436209,-6741458,-6917074
2104489428,2046800,-4609599,4074794,-5119873,3744901,-6160151,-7434112,-6736286,-6911492
2104489429,2046801,-4604955,4068959,-5116744,3744146,-6155816,-7431829,-6730792,-6905362
2104489430,2046802,-4601590,4066793,-5114449,3766538,-6152812,-7430536,-6730861,-6903155
2104489431,2046803,-4599911,4068381,-5113242,3804076,-6151698,-7430802,-6740629,-6907279
2104489432,2046804,-4599454,4068841,-5112853,3813168,-6151325,-7431252,-6748521,-6910569
2104489433,2046805,-4599976,4069691,-5113191,3814484,-6151623,-7431986,-6754406,-6913257
2104489434,2046806,-4600866,4071059,-5113704,3815881,-6152237,-7432706,-6759540,-6915886
2104489435,2046807,-4602228,4072953,-5114604,3816539,-6153301,-7433720,-6764544,-6918812
2104489436,2046808,-4603894,4075233,-5115759,3816627,-6154742,-7434913,-6769456,-6921964
2104489437,2046809,-4606541,4078979,-5117637,3817592,-6157367,-7436476,-6774662,-6925961
2104489438,2046810,-4611101,4084761,-5120840,3815206,-6161657,-7438644,-6779894,-6931302
2104489439,2046811,-4615731,4087854,-5123966,3784862,-6165523,-7439854,-6776920,-6932250
2104489440,2046812,-4619265,4089640,-5126391,3760134,-6168310,-7440314,-6768409,-6930053
2104489441,2046813,-4620938,4091374,-5127636,3757947,-6169876,-7440552,-6763392,-6929180
2104489442,2046814,-4621564,4091881,-5128167,3755991,-6170568,-7440582,-6759569,-6928269
2104489443,2046815,-4621444,4091383,-5128152,3753883,-6170496,-7440312,-6756046,-6926979
2104489444,2046816,-4620649,4089939,-5127630,3751839,-6169642,-7439714,-6752549,-6925156
2104489445,2046817,-4619410,4087968,-5126786,3750567,-6168303,-7438843,-6748953,-6922900
2104489446,2046818,-4617809,4085634,-5125651,3750158,-6166631,-7437742,-6745194,-6920238
2104489447,2046819,-4615259,4082094,-5123837,3749372,-6164219,-7436367,-6741100,-6916682
2104489448,2046820,-4610751,4076196,-5120532,3746296,-6160185,-7434207,-6735887,-6911071
2104489449,2046821,-4605977,4070206,-5117279,3745304,-6155726,-7431814,-6730262,-6904814
2104489450,2046822,-4602586,4067948,-5114986,3767136,-6152684,-7430507,-6730143,-6902493
2104489451,2046823,-4600914,4069558,-5113792,3804990,-6151575,-7430777,-6739854,-6906579
2104489452,2046824,-4600508,4070106,-5113447,3814503,-6151261,-7431286,-6747875,-6909971
2104489453,2046825,-4601077,4070998,-5113833,3815814,-6151616,-7432087,-6753850,-6912724
2104489454,2046826,-4602095,4072496,-5114492,3817238,-6152356,-7432952,-6759150,-6915491
2104489455,2046827,-4603257,4074196,-5115209,3817976,-6153226,-7433763,-6763958,-6918219
2104489456,2046828,-4604675,4076226,-5116106,3818072,-6154405,-7434710,-6768617,-6921111
2104489457,2046829,-4607517,4080151,-5118174,3818953,-6157206,-7436497,-6774037,-6925303
2104567309,2046830,-4612082,4085963,-5121394,3816843,-6161517,-7438686,-6779334,-6930681
2104567310,2046831,-4616782,4089171,-5124584,3786701,-6165459,-7439960,-6776572,-6931779
2104567311,2046832,-4620136,4090749,-5126805,3761246,-6168042,-7440195,-6767814,-6929361
2104567312,2046833,-4622042,4092711,-5128286,3759133,-6169842,-7440652,-6762971,-6928709
2104567313,2046834,-4622536,4093085,-5128677,3757271,-6170401,-7440546,-6758996,-6927662
2104567314,2046835,-4622460,4092633,-5128687,3755093,-6170379,-7440302,-6755503,-6926393
2104567315,2046836,-4621635,4091165,-5128145,3752878,-6169506,-7439681,-6751981,-6924559
