# SwiftEEG raw counts,rate=250,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2036419384,1978736,-299469,2955332,-5297402,2918944,-6604989,-7439271,-7877575,-7699040
2036419385,1978737,-318254,2940888,-5293817,2921565,-6600364,-7436531,-7869385,-7691457
2036419386,1978738,-331792,2927365,-5290709,2928200,-6596229,-7433922,-7861499,-7684388
2036419387,1978739,-338344,2917690,-5288831,2937743,-6593491,-7431968,-7854574,-7678959
2036419388,1978740,-339354,2915832,-5288029,2948299,-6592099,-7430698,-7848706,-7675196
2036419389,1978741,-334774,2920380,-5288007,2958756,-6591796,-7430201,-7844337,-7673096
2036419390,1978742,-298605,2947406,-5288547,2985259,-6592574,-7430796,-7847221,-7675771
2036419391,1978743,-248870,2984478,-5289601,3016217,-6594420,-7432709,-7859029,-7683576
2036419392,1978744,-234482,2986784,-5290555,3016344,-6595936,-7434152,-7867416,-7688981
2036419393,1978745,-222854,2996906,-5292041,3011940,-6598198,-7435793,-7874176,-7693776
2036419394,1978746,-203678,3019571,-5294809,3009144,-6602155,-7438017,-7881091,-7699872
2036419395,1978747,-182321,3047664,-5298436,3005261,-6607206,-7440826,-7888536,-7707178
2036419396,1978748,-166181,3070700,-5301392,2999096,-6611647,-7443442,-7895732,-7714004
2036419397,1978749,-159014,3082754,-5303128,2994136,-6614361,-7445212,-7901901,-7719101
2036419398,1978750,-159614,3084656,-5303846,2989590,-6615663,-7446327,-7907099,-7722601
2036503232,1978751,-164371,3080813,-5304154,2983938,-6616335,-7447221,-7911765,-7725253
2036503233,1978752,-180520,3064194,-5303717,2972311,-6615856,-7447327,-7914011,-7725822
2036503234,1978753,-234802,3016151,-5302494,2934064,-6613728,-7445619,-7905580,-7719701
2036503235,1978754,-273357,2987013,-5300950,2913437,-6611149,-7443254,-7893114,-7711613
2036503236,1978755,-286311,2973522,-5299349,2915058,-6608836,-7441492,-7884811,-7706027
2036503237,1978756,-303301,2951949,-5296660,2916179,-6605315,-7439386,-7877038,-7699592
2036503238,1978757,-322161,2934601,-5293122,2918540,-6600724,-7436697,-7868921,-7692084
2036503239,1978758,-335973,2923604,-5290056,2924986,-6596618,-7434139,-7861112,-7685071
2036503240,1978759,-342722,2913928,-5288159,2934394,-6593868,-7432184,-7854191,-7679629
2036503241,1978760,-343842,2911946,-5287165,2944889,-6592287,-7430749,-7848139,-7675675
2036503242,1978761,-339440,2916708,-5286871,2955308,-6591696,-7429957,-7843444,-7673260
2036503243,1978762,-303869,2944844,-5287499,2981533,-6592550,-7430631,-7846251,-7675923
2036503244,1978763,-253585,2982763,-5288812,3013080,-6594662,-7432807,-7858358,-7684016
2036503245,1978764,-238964,2984522,-5289777,3013494,-6596172,-7434266,-7866811,-7689452
2036503246,1978765,-227492,2993707,-5291131,3009069,-6598282,-7435782,-7873442,-7694109
2036503247,1978766,-208542,3016085,-5293887,3006221,-6602216,-7437992,-7880341,-7700172
2036503248,1978767,-187227,3044124,-5297379,3002418,-6607135,-7440672,-7887657,-7707343
2036503249,1978768,-170897,3067296,-5300329,2996256,-6611551,-7443259,-7894829,-7714145
2036503250,1978769,-163590,3079593,-5302195,2991284,-6614422,-7445167,-7901134,-7719406
2036503251,1978770,-164119,3081733,-5302941,2986749,-6615753,-7446306,-7906360,-7722956
2036503252,1978771,-168771,3077969,-5303231,2981043,-6616417,-7447176,-7911008,-7725598
2036503253,1978772,-184380,3061940,-5302802,2969784,-6615964,-7447318,-7913396,-7726256
2036503254,1978773,-237967,3014657,-5301621,2932019,-6613904,-7445671,-7905289,-7720334
2036503255,1978774,-277602,2984461,-5300414,2910416,-6611644,-7443626,-7893059,-7712520
2036503256,1978775,-290722,2970858,-5298827,2911824,-6609338,-7441869,-7884709,-7706914
2036503257,1978776,-307713,2949477,-5295978,2912967,-6605668,-7439587,-7876754,-7700327
2036503258,1978777,-326799,2932010,-5292487,2915176,-6601137,-7436947,-7868674,-7692867
2036503259,1978778,-340812,2920763,-5289368,2921486,-6596975,-7434349,-7860815,-7685786
2036503260,1978779,-347657,2910933,-5287376,2930912,-6594122,-7432309,-7853803,-7680229
2036503261,1978780,-348867,2908773,-5286517,2941328,-6592664,-7431009,-7847889,-7676385
2036503262,1978781,-345257,2912746,-5286125,2951652,-6591968,-7430114,-7842978,-7673799
2036503263,1978782,-313266,2937128,-5286694,2975769,-6592711,-7430638,-7844838,-7675905
2036503264,1978783,-261110,2976758,-5287914,3008939,-6594717,-7432706,-7856653,-7683847
2036503265,1978784,-244567,2980451,-5288902,3010864,-6596274,-7434219,-7865495,-7689535
2036503266,1978785,-233233,2989419,-5290272,3006295,-6598408,-7435771,-7872248,-7694265
2036503267,1978786,-214334,3011558,-5292907,3003429,-6602234,-7437902,-7879111,-7700237
2036503268,1978787,-192909,3039613,-5296436,2999669,-6607181,-7440609,-7886493,-7707454
2036503269,1978788,-176382,3063016,-5299452,2993607,-6611692,-7443272,-7893758,-7714373
2036503270,1978789,-168890,3075494,-5301412,2988683,-6614650,-7445253,-7900164,-7719743
2036503271,1978790,-169284,3077751,-5302165,2984138,-6616001,-7446382,-7905409,-7723304
2036503272,1978791,-173849,3074189,-5302257,2978464,-6616456,-7447049,-7909864,-7725751
2036503273,1978792,-188801,3058867,-5301956,2967618,-6616155,-7447329,-7912502,-7726616
2036503274,1978793,-241470,3012471,-5300633,2930388,-6613971,-7445587,-7904576,-7720734
2036503275,1978794,-282203,2981155,-5299332,2907796,-6611607,-7443447,-7892186,-7712771
2036503276,1978795,-295442,2967466,-5297880,2909102,-6609439,-7441794,-7883895,-7707264
2036503277,1978796,-312269,2946328,-5295137,2910196,-6605878,-7439608,-7876023,-7700786
2036503278,1978797,-331290,2929066,-5291579,2912444,-6601279,-7436912,-7867881,-7693262
2036503279,1978798,-345391,2917755,-5288407,2918793,-6597047,-7434260,-7859970,-7686127
2036503280,1978799,-352433,2907722,-5286510,2928117,-6594282,-7432336,-7853054,-7680651
2036503281,1978800,-353732,2905413,-5285716,2938546,-6592896,-7431103,-7847207,-7676861
2036503282,1978801,-350243,2909261,-5285394,2948281,-6592259,-7430277,-7842337,-7674316
2036503283,1978802,-319355,2932558,-5285817,2970940,-6592857,-7430652,-7843766,-7676111
2036503284,1978803,-266534,2972763,-5286861,3004972,-6594654,-7432514,-7855267,-7683797
2036503285,1978804,-249246,2977158,-5288012,3007543,-6596384,-7434207,-7864407,-7689737
2036503286,1978805,-237986,2986053,-5289481,3003058,-6598612,-7435877,-7871312,-7694589
2036503287,1978806,-219192,3008008,-5292105,3000223,-6602405,-7438009,-7878191,-7700549
2036503288,1978807,-197666,3036056,-5295589,2996496,-6607296,-7440664,-7885518,-7707718
2036503289,1978808,-180944,3059674,-5298440,2990556,-6611632,-7443145,-7892604,-7714462
2036503290,1978809,-173117,3072549,-5300351,2985036,-6614551,-7445069,-7898959,-7719787
2036503291,1978810,-173144,3075128,-5301305,2980229,-6616118,-7446399,-7904421,-7723584
2036503292,1978811,-177558,3071644,-5301551,2974824,-6616745,-7447216,-7909054,-7726207
2036503293,1978812,-191519,3057246,-5300995,2964704,-6616195,-7447251,-7911609,-7726928
2036503294,1978813,-242817,3010572,-5299896,2928393,-6614267,-7445786,-7904426,-7721559
2036503295,1978814,-285617,2978103,-5298666,2904010,-6611956,-7443697,-7891955,-7713549
2036503296,1978815,-299152,2964593,-5297141,2905074,-6609726,-7441964,-7883474,-7707912
2036503297,1978816,-315894,2943995,-5294362,2906219,-6606129,-7439726,-7875514,-7701386
2036503298,1978817,-334860,2928223,-5290761,2908471,-6601494,-7436990,-7867316,-7693812
2036503299,1978818,-349132,2915355,-5287547,2914700,-6597224,-7434312,-7859364,-7686620
2036503300,1978819,-356279,2904933,-5285534,2923959,-6594341,-7432277,-7852329,-7681011
2036503301,1978820,-357649,2902488,-5284659,2934368,-6592859,-7430976,-7846396,-7677134
2036503302,1978821,-354246,2906212,-5284501,2944709,-6592383,-7430307,-7841682,-7674731
2036503303,1978822,-323008,2929819,-5284884,2968434,-6592918,-7430634,-7843187,-7676529
2036503304,1978823,-270517,2971628,-5286034,3002002,-6594858,-7432648,-7854868,-7684368
2036503305,1978824,-253358,2977261,-5287025,3004569,-6596430,-7434169,-7863769,-7690092
2036503306,1978825,-242253,2983453,-5288389,3000090,-6598529,-7435731,-7870541,-7694822
2036503307,1978826,-223751,3005038,-5291172,2997142,-6602464,-7438027,-7877553,-7700907
2036503308,1978827,-202290,3033016,-5294804,2993454,-6607501,-7440821,-7885014,-7708199
2036503309,1978828,-185463,3056768,-5297715,2987571,-6611904,-7443352,-7892152,-7714995
2036503310,1978829,-177479,3069846,-5299644,2982093,-6614871,-7445298,-7898514,-7720352
2036503311,1978830,-177436,3072581,-5300664,2977264,-6616513,-7446687,-7904019,-7724207
2036503312,1978831,-181794,3069254,-5300769,2971787,-6617002,-7447371,-7908516,-7726712
2036503313,1978832,-195332,3055273,-5300215,2961988,-6616474,-7447424,-7911152,-7727489
2036503314,1978833,-245949,3009346,-5299059,2926208,-6614504,-7445916,-7904135,-7722187
2036503315,1978834,-289684,2976096,-5297833,2901054,-6612181,-7443814,-7891610,-7714139
2036503316,1978835,-303399,2962522,-5296414,2901934,-6610037,-7442168,-7883166,-7708571
2036503317,1978836,-319981,2942198,-5293745,2903080,-6606560,-7440024,-7875294,-7702161
2036503318,1978837,-338928,2926563,-5290076,2905369,-6601856,-7437210,-7867021,-7694524
2036503319,1978838,-353392,2913508,-5286894,2911527,-6597619,-7434571,-7859106,-7687371
2036503320,1978839,-360749,2902850,-5284947,2920724,-6594790,-7432617,-7852138,-7681812
2036503321,1978840,-362135,2900381,-5283997,2931223,-6593222,-7431256,-7846127,-7677849
2036503322,1978841,-358686,2904054,-5283609,2941872,-6592530,-7430376,-7841194,-7675220
2036503323,1978842,-327514,2927496,-5284066,2965273,-6593159,-7430790,-7842771,-7677100
2036503324,1978843,-274922,2967431,-5285195,2998864,-6595044,-7432744,-7854396,-7684878
2036503325,1978844,-257962,2971417,-5286194,3001259,-6596612,-7434284,-7863313,-7690613
2036503326,1978845,-246923,2979922,-5287557,2996761,-6598702,-7435855,-7870083,-7695315
2036503327,1978846,-228440,3001351,-5290230,2993822,-6602526,-7438051,-7877001,-7701276
2036599136,1978847,-206897,3029417,-5293778,2990240,-6607481,-7440767,-7884364,-7708481
2036599137,1978848,-189869,3053387,-5296792,2984424,-6612006,-7443389,-7891579,-7715388
2036599138,1978849,-181790,3066571,-5298796,2979659,-6615036,-7445402,-7898006,-7720834
2036599139,1978850,-181876,3069188,-5299570,2975111,-6616426,-7446532,-7903266,-7724440
2036599140,1978851,-186212,3065859,-5299831,2969343,-6617082,-7447354,-7907904,-7727093
2036599141,1978852,-199571,3052058,-5299438,2959553,-6616721,-7447566,-7910737,-7728064
2036599142,1978853,-249750,3006566,-5298089,2924063,-6614566,-7445872,-7903661,-7722651
2036599143,1978854,-293910,2972869,-5296889,2898458,-6612281,-7443799,-7891144,-7714611
2036599144,1978855,-307679,2959311,-5295532,2899225,-6610197,-7442206,-7882717,-7709096
2036599145,1978856,-324166,2939104,-5292951,2900424,-6606796,-7440123,-7874921,-7702777
2036599146,1978857,-343151,2923428,-5289287,2902624,-6602114,-7437322,-7866652,-7695151
2036599147,1978858,-357746,2910200,-5286157,2908741,-6597937,-7434761,-7858809,-7688054
2036599148,1978859,-365197,2899366,-5284042,2917944,-6594936,-7432642,-7851687,-7682315
2036599149,1978860,-366726,2896660,-5282955,2928333,-6593231,-7431149,-7845546,-7678197
2036599150,1978861,-363465,2900134,-5282762,2938629,-6592701,-7430449,-7840747,-7675727
2036599151,1978862,-333512,2922398,-5283186,2961433,-6593257,-7430789,-7841986,-7677379
2036599152,1978863,-280532,2965219,-5284265,2995526,-6595127,-7432714,-7853484,-7685087
2036599153,1978864,-262649,2970389,-5285266,2998718,-6596717,-7434274,-7862539,-7690904
2036599154,1978865,-251770,2976623,-5286690,2994204,-6598847,-7435898,-7869401,-7695690
2036599155,1978866,-233540,2997748,-5289181,2991249,-6602480,-7437939,-7876151,-7701461
2036599156,1978867,-212095,3025639,-5292808,2987636,-6607510,-7440740,-7883598,-7708734
2036599157,1978868,-194919,3049784,-5295836,2981873,-6612032,-7443346,-7890809,-7715646
2036599158,1978869,-186617,3063280,-5297686,2976431,-6614931,-7445182,-7897074,-7720946
2036599159,1978870,-186432,3066220,-5298541,2971550,-6616417,-7446397,-7902422,-7724666
2036599160,1978871,-190642,3063058,-5298981,2966092,-6617255,-7447414,-7907263,-7727509
2036599161,1978872,-203591,3049665,-5298681,2956630,-6616994,-7447719,-7910233,-7728599
2036599162,1978873,-253251,3004683,-5297454,2921397,-6614980,-7446164,-7903437,-7723394
2036599163,1978874,-297896,2970466,-5296206,2895319,-6612635,-7444040,-7890843,-7715279
2036599164,1978875,-311684,2956919,-5294805,2896049,-6610505,-7442380,-7882332,-7709702
2036599165,1978876,-327942,2936395,-5292152,2897276,-6607054,-7440214,-7874442,-7703336
2036599166,1978877,-347045,2917489,-5288362,2899271,-6602242,-7437289,-7866056,-7695596
2036599167,1978878,-361887,2906503,-5285179,2905118,-6597993,-7434679,-7858174,-7688441
2036599168,1978879,-369488,2895924,-5283206,2914306,-6595124,-7432729,-7851214,-7682839
2036599169,1978880,-371183,2893078,-5282251,2924738,-6593542,-7431355,-7845187,-7678839
2036599170,1978881,-368337,2896416,-5281833,2934781,-6592781,-7430429,-7840124,-7676101
2036599171,1978882,-340031,2918742,-5282287,2956440,-6593357,-7430776,-7840997,-7677551
2036599172,1978883,-286226,2960080,-5283455,2991446,-6595291,-7432758,-7852439,-7685278
2036599173,1978884,-267344,2965501,-5284393,2995515,-6596811,-7434262,-7861589,-7691141
2036599174,1978885,-256624,2972748,-5285819,2990906,-6598939,-7435916,-7868512,-7695945
2036599175,1978886,-238503,2993625,-5288339,2987944,-6602602,-7438009,-7875345,-7701767
2036599176,1978887,-217012,3021548,-5291736,2984400,-6607406,-7440584,-7882579,-7708814
2036599177,1978888,-199618,3045918,-5294856,2978405,-6612020,-7443271,-7889879,-7715822
2036599178,1978889,-190984,3059796,-5296922,2973199,-6615137,-7445307,-7896357,-7721349
2036599179,1978890,-190782,3062786,-5298103,2968671,-6616970,-7446856,-7902052,-7725423
2036599180,1978891,-194979,3059671,-5298315,2962967,-6617599,-7447635,-7906674,-7728056
2036599181,1978892,-208093,3046181,-5297839,2953259,-6617160,-7447754,-7909430,-7728953
2036599182,1978893,-258388,3000656,-5296797,2917516,-6615319,-7446374,-7902630,-7723851
2036599183,1978894,-302372,2967154,-5295458,2892030,-6612890,-7444166,-7889983,-7715697
2036647089,1978895,-315970,2953798,-5294104,2892801,-6610825,-7442557,-7881580,-7710198
2036647090,1978896,-332270,2934033,-5291477,2893882,-6607415,-7440411,-7873739,-7703881
2036647091,1978897,-351272,2918404,-5287832,2895913,-6602733,-7437617,-7865516,-7696296
2036647092,1978898,-366004,2904927,-5284416,2902005,-6598252,-7434785,-7857421,-7688905
2036647093,1978899,-373726,2893700,-5282450,2911173,-6595392,-7432852,-7850474,-7683303
2036647094,1978900,-375516,2890696,-5281392,2921591,-6593697,-7431399,-7844371,-7679198
2036647095,1978901,-372556,2894081,-5280942,2931741,-6592907,-7430446,-7839332,-7676442
2036647096,1978902,-342684,2917822,-5281496,2954614,-6593593,-7430929,-7840696,-7678216
2036647097,1978903,-289552,2958448,-5282679,2988922,-6595569,-7432963,-7852333,-7686037
2036647098,1978904,-271922,2962673,-5283623,2991975,-6597084,-7434457,-7861297,-7691776
2036647099,1978905,-261339,2969689,-5284867,2987357,-6599031,-7435926,-7867984,-7696377
2036647100,1978906,-243407,2990271,-5287312,2984373,-6602596,-7437957,-7874704,-7702077
2036647101,1978907,-221850,3018149,-5290819,2980911,-6607496,-7440639,-7882019,-7709205
2036647102,1978908,-204279,3042693,-5293844,2975039,-6612024,-7443212,-7889187,-7716100
2036647103,1978909,-195592,3056704,-5296008,2969851,-6615249,-7445339,-7895733,-7721724
2036647104,1978910,-195294,3059910,-5297135,2965339,-6617009,-7446807,-7901339,-7725726
2036647105,1978911,-199438,3056914,-5297482,2959656,-6617784,-7447727,-7906091,-7728504
2036647106,1978912,-212302,3043704,-5296952,2950039,-6617304,-7447784,-7908822,-7729382
2036647107,1978913,-262251,2998519,-5295861,2914470,-6615422,-7446357,-7902100,-7724293
2036647108,1978914,-306772,2964546,-5294521,2888471,-6612990,-7444147,-7889427,-7716105
2036647109,1978915,-320476,2951216,-5293181,2889168,-6610921,-7442546,-7881014,-7710612
2036647110,1978916,-336578,2931096,-5290521,2890383,-6607481,-7440349,-7873131,-7704287
2036647111,1978917,-355621,2912273,-5286964,2892253,-6602917,-7437658,-7865002,-7696804
2036647112,1978918,-370675,2901028,-5283669,2898009,-6598554,-7434965,-7857049,-7689539
2036647113,1978919,-378652,2890035,-5281551,2907126,-6595544,-7432896,-7849961,-7683777
2036647114,1978920,-380512,2886958,-5280425,2917585,-6593771,-7431369,-7843772,-7679587
2036647115,1978921,-377884,2889923,-5280156,2928035,-6593142,-7430604,-7838839,-7676964
2036647116,1978922,-351152,2910434,-5280697,2949070,-6593796,-7431030,-7839521,-7678338
2036647117,1978923,-297119,2953817,-5281834,2984165,-6595683,-7432957,-7850736,-7685936
2036647118,1978924,-276959,2961875,-5282697,2989351,-6597134,-7434399,-7859966,-7691824
2036647119,1978925,-266405,2966288,-5284022,2984802,-6599142,-7435955,-7866836,-7696544
2036647120,1978926,-248626,2986623,-5286449,2981754,-6602687,-7437977,-7873602,-7702238
2036647121,1978927,-227033,3014562,-5289886,2978366,-6607517,-7440591,-7880879,-7709313
2036647122,1978928,-209288,3039268,-5293098,2972568,-6612250,-7443371,-7888267,-7716427
2036647123,1978929,-200351,3053555,-5295374,2967429,-6615605,-7445603,-7894955,-7722201
2036647124,1978930,-199861,3056929,-5296332,2962918,-6617199,-7446889,-7900405,-7726050
2036647125,1978931,-203896,3053931,-5296532,2957254,-6617828,-7447660,-7905016,-7728692
2036647126,1978932,-215336,3042041,-5296030,2948687,-6617407,-7447781,-7908055,-7729769
2036647127,1978933,-261966,2998596,-5294966,2915518,-6615621,-7446502,-7902391,-7725294
2036647128,1978934,-310035,2961656,-5293724,2886321,-6613256,-7444366,-7889652,-7717042
2036647129,1978935,-324645,2948095,-5292216,2886291,-6611017,-7442557,-7880781,-7711214
2036647130,1978936,-340658,2928436,-5289744,2887571,-6607758,-7440512,-7872976,-7705025
2036647131,1978937,-359764,2911343,-5286252,2889470,-6603260,-7437889,-7864879,-7697594
2036647132,1978938,-374894,2898794,-5282907,2895155,-6598846,-7435155,-7856842,-7690255
2036647133,1978939,-382947,2887298,-5280806,2904195,-6595842,-7433109,-7849763,-7684486
2036647134,1978940,-384912,2883972,-5279726,2914574,-6594104,-7431626,-7843604,-7680319
2036647135,1978941,-382604,2886604,-5279383,2924881,-6593401,-7430771,-7838541,-7677586
2036647136,1978942,-357547,2905456,-5279756,2944774,-6593889,-7431014,-7838644,-7678562
2036647137,1978943,-303215,2949196,-5280906,2980353,-6595756,-7432917,-7849605,-7686024
2036647138,1978944,-281714,2958625,-5281823,2986713,-6597278,-7434442,-7859099,-7692099
2036647139,1978945,-271266,2962888,-5283074,2982099,-6599207,-7435937,-7865964,-7696786
2036647140,1978946,-253652,2982923,-5285569,2979010,-6602819,-7438051,-7872851,-7702565
2036647141,1978947,-232082,3010742,-5289132,2975654,-6607776,-7440788,-7880249,-7709759
2036647142,1978948,-214254,3035613,-5292149,2969898,-6612301,-7443343,-7887415,-7716656
2036647143,1978949,-205159,3050149,-5294349,2964783,-6615601,-7445509,-7894047,-7722378
2036647144,1978950,-204537,3053743,-5295487,2960318,-6617386,-7446974,-7899677,-7726426
2036647145,1978951,-208606,3050869,-5295826,2954567,-6618139,-7447872,-7904421,-7729209
2036647146,1978952,-220261,3038900,-5295526,2945724,-6617934,-7448184,-7907637,-7730476
2036647147,1978953,-267528,2994857,-5294304,2912038,-6615983,-7446725,-7901631,-7725744
2036647148,1978954,-314938,2958571,-5292910,2883391,-6613476,-7444437,-7888767,-7717382
2036647149,1978955,-329269,2945288,-5291521,2883526,-6611349,-7442755,-7880081,-7711717
2036647150,1978956,-345182,2925818,-5289052,2884763,-6608087,-7440694,-7872295,-7705549
2036647151,1978957,-364257,2908798,-5285485,2886628,-6603525,-7438007,-7864151,-7698076
2036647152,1978958,-379481,2896173,-5282167,2892333,-6599132,-7435306,-7856169,-7690772
2036647153,1978959,-387696,2884459,-5280006,2901315,-6596059,-7433211,-7849039,-7684939
2036647154,1978960,-389799,2880910,-5278789,2911649,-6594184,-7431605,-7842757,-7680631
2036647155,1978961,-387429,2883544,-5278362,2921939,-6593398,-7430677,-7837635,-7677814
2036647156,1978962,-361487,2903320,-5278904,2942714,-6594017,-7431076,-7838125,-7679053
2036647157,1978963,-307342,2946779,-5279859,2978173,-6595734,-7432843,-7849084,-7686436
2036647158,1978964,-286763,2955213,-5280859,2983733,-6597316,-7434426,-7858518,-7692488
2036647159,1978965,-276502,2959276,-5282121,2979074,-6599244,-7435934,-7865349,-7697145
2036647160,1978966,-258984,2979136,-5284462,2976039,-6602691,-7437904,-7872051,-7702736
2036647161,1978967,-237389,3006883,-5288062,2972705,-6607676,-7440669,-7879471,-7709946
2036647162,1978968,-219352,3031961,-5291289,2967059,-6612404,-7443413,-7886815,-7717037
2036647163,1978969,-209932,3046809,-5293546,2961526,-6615781,-7445626,-7893476,-7722829
2036647164,1978970,-208986,3050733,-5294577,2956660,-6617466,-7446976,-7898982,-7726769
2036647165,1978971,-212812,3048046,-5294831,2951224,-6618155,-7447800,-7903659,-7729492
2036647166,1978972,-223722,3036776,-5294416,2942879,-6617835,-7448009,-7906874,-7730714
2036647167,1978973,-269162,2994544,-5293490,2910503,-6616224,-7446904,-7901703,-7726587
2036647168,1978974,-318341,2956511,-5292274,2880303,-6613880,-7444786,-7888969,-7718333
2036647169,1978975,-333316,2942710,-5290789,2879948,-6611649,-7442969,-7880017,-7712471
2036647170,1978976,-348965,2923598,-5288255,2881264,-6608338,-7440839,-7872105,-7706231
2036647171,1978977,-367967,2906678,-5284632,2883137,-6603724,-7438096,-7863874,-7698684
2036647172,1978978,-383392,2893825,-5281141,2888715,-6599158,-7435229,-7855710,-7691195
2036647173,1978979,-391838,2881907,-5278997,2897654,-6596102,-7433156,-7848604,-7685364
2036647174,1978980,-394141,2878277,-5278106,2907917,-6594539,-7431884,-7842639,-7681364
2036647175,1978981,-392083,2880736,-5277875,2918211,-6593926,-7431137,-7837645,-7678698
2036647176,1978982,-368269,2900006,-5278049,2938224,-6594174,-7431144,-7837292,-7679299
2036647177,1978983,-313539,2942290,-5279109,2974349,-6595970,-7432962,-7848121,-7686672
2036647178,1978984,-291655,2950621,-5280234,2980899,-6597706,-7434702,-7857926,-7693016
2036737001,1978985,-281506,2955810,-5281597,2976150,-6599734,-7436327,-7864929,-7697815
2036737002,1978986,-264126,2975433,-5283824,2973073,-6603054,-7438206,-7871556,-7703297
2036737003,1978987,-242509,3003154,-5287218,2969814,-6607826,-7440769,-7878781,-7710306
2036737004,1978988,-224336,3028354,-5290329,2963956,-6612448,-7443397,-7886014,-7717291
2036737005,1978989,-214672,3043539,-5292662,2958420,-6615913,-7445680,-7892756,-7723165
2036737006,1978990,-213666,3047604,-5293870,2954011,-6617781,-7447204,-7898449,-7727301
2036737007,1978991,-217491,3045006,-5294212,2948426,-6618551,-7448088,-7903203,-7730106
2036737008,1978992,-228427,3033844,-5293711,2940153,-6618155,-7448207,-7906321,-7731248
2036737009,1978993,-273989,2991534,-5292644,2907626,-6616400,-7446956,-7900968,-7726960
2036737010,1978994,-322867,2953796,-5291334,2877622,-6613963,-7444751,-7888155,-7718622
2036737011,1978995,-337696,2940121,-5289857,2877320,-6611739,-7442951,-7879221,-7712788
2036737012,1978996,-353276,2921144,-5287416,2878616,-6608520,-7440894,-7871419,-7706659
2036737013,1978997,-372274,2904245,-5284077,2880405,-6604200,-7438425,-7863492,-7699424
2036737014,1978998,-387911,2891210,-5280882,2885789,-6599930,-7435874,-7855642,-7692240
2036737015,1978999,-396413,2879096,-5278416,2894627,-6596553,-7433500,-7848227,-7686080
2036737016,1979000,-398742,2875236,-5277261,2904871,-6594727,-7431971,-7842002,-7681811
2036737017,1979001,-396729,2877557,-5276892,2915214,-6593975,-7431101,-7836884,-7679002
2036737018,1979002,-372648,2897016,-5277248,2935457,-6594391,-7431286,-7836781,-7679812
2036737019,1979003,-317967,2939229,-5278427,2971491,-6596295,-7433234,-7847764,-7687319
2036737020,1979004,-296228,2947331,-5279300,2977905,-6597767,-7434719,-7857267,-7693366
2036737021,1979005,-286052,2952598,-5280422,2973326,-6599554,-7436116,-7864026,-7697926
2036737022,1979006,-268933,2971848,-5282739,2970128,-6602953,-7438089,-7870752,-7703484
2036737023,1979007,-247339,2999457,-5286230,2966869,-6607818,-7440751,-7878056,-7710562
2036737024,1979008,-229004,3024817,-5289536,2961129,-6612620,-7443542,-7885454,-7717721
2036737025,1979009,-219226,3040176,-5291771,2955598,-6616010,-7445732,-7892101,-7723525
2036737026,1979010,-218144,3044378,-5292807,2951175,-6617720,-7447080,-7897621,-7727502
2036737027,1979011,-221931,3041808,-5293076,2945448,-6618415,-7447881,-7902296,-7730241
2036737028,1979012,-232141,3031344,-5292683,2937597,-6618144,-7448121,-7905642,-7731557
2036737029,1979013,-275613,2991167,-5291692,2906652,-6616519,-7447016,-7900966,-7727685
2036737030,1979014,-326363,2951584,-5290399,2874998,-6614080,-7444811,-7888130,-7719319
2036737031,1979015,-342004,2937133,-5289073,2874043,-6611999,-7443131,-7879157,-7713527
2036737032,1979016,-357463,2918023,-5286545,2875455,-6608706,-7440972,-7871212,-7707292
2036737033,1979017,-376591,2897711,-5283001,2877074,-6604173,-7438291,-7863051,-7699832
2036737034,1979018,-392485,2886514,-5279686,2882216,-6599779,-7435617,-7855066,-7692523
2036737035,1979019,-401246,2874991,-5277386,2890991,-6596555,-7433424,-7847807,-7686512
2036737036,1979020,-403782,2871009,-5276377,2901314,-6594877,-7432052,-7841726,-7682364
2036737037,1979021,-402087,2873103,-5275986,2911511,-6594099,-7431154,-7836527,-7679484
2036737038,1979022,-381415,2889204,-5276207,2929163,-6594315,-7431112,-7835483,-7679674
2036737039,1979023,-326879,2932684,-5277181,2965496,-6595999,-7432805,-7845593,-7686646
2036737040,1979024,-301650,2946516,-5278286,2974938,-6597756,-7434571,-7855808,-7693268
2036737041,1979025,-291427,2949061,-5279559,2970389,-6599670,-7436124,-7862864,-7698052
2036737042,1979026,-274491,2968008,-5281795,2967140,-6602993,-7438049,-7869602,-7703566
2036737043,1979027,-252972,2995496,-5285244,2963861,-6607814,-7440681,-7876909,-7710618
2036737044,1979028,-234477,3020990,-5288366,2958199,-6612451,-7443297,-7884169,-7717633
2036737045,1979029,-224479,3036589,-5290688,2952754,-6615940,-7445568,-7890928,-7723560
2036737046,1979030,-223247,3040988,-5291734,2948358,-6617660,-7446901,-7896474,-7727546
2036737047,1979031,-227013,3038541,-5292244,2942681,-6618599,-7447940,-7901404,-7730525
2036737048,1979032,-236972,3028391,-5291848,2934951,-6618331,-7448186,-7904816,-7731907
2036737049,1979033,-279170,2987986,-5290707,2904849,-6616572,-7446967,-7900331,-7728089
2036737050,1979034,-331035,2947452,-5289396,2872176,-6614115,-7444744,-7887484,-7719686
2036737051,1979035,-347204,2933463,-5288078,2870781,-6612022,-7443057,-7878422,-7713840
2036737052,1979036,-362588,2914647,-5285744,2872170,-6608924,-7441081,-7870634,-7707797
2036737053,1979037,-381638,2896193,-5282116,2873819,-6604317,-7438314,-7862376,-7700246
